txn_id,date,amount,category,region,payment_method,status,description,vendor_id
TXN-027282,2024-02-02,338.37,Travel,EU-South,wire,completed,purchase license,V0060
TXN-007970,2023-04-28,1149.51,Technology,US-West,check,completed,meal service equipment,V0088
TXN-018677,2023-09-30,1479.99,Legal,APAC,crypto,completed,license purchase,V0122
TXN-011593,2023-06-19,224.86,Marketing,EU-North,crypto,completed,meal subscription,V0490
TXN-033614,2024-05-05,-1183.92,Food & Bev,EU-South,ach,completed,travel equipment travel,V0442
TXN-045428,2024-10-25,2382.06,Technology,EU-North,credit_card,completed,renewal purchase,V0317
TXN-041272,2024-08-25,2427.1,Food & Bev,APAC,credit_card,completed,purchase equipment service equipment license,V0038
TXN-046259,2024-11-06,78.52,Training,US-East,ach,completed,license subscription,V0151
TXN-040262,2024-08-11,274.08,Technology,EU-North,wire,completed,subscription license travel renewal,V0456
TXN-048177,2024-12-05,1088.28,Marketing,APAC,wire,pending,license license equipment subscription renewal subscription,V0004
TXN-036357,2024-06-13,2935.24,Marketing,EU-South,check,completed,travel meal meal subscription,V0495
TXN-011453,2023-06-17,45.43,Legal,EU-South,check,completed,renewal service travel travel service equipment,V0343
TXN-045331,2024-10-24,554.57,Operations,APAC,credit_card,completed,subscription equipment equipment,V0086
TXN-011772,2023-06-21,27.35,Operations,APAC,credit_card,completed,service subscription renewal service travel,V0040
TXN-013102,2023-07-11,611.86,Operations,LATAM,check,completed,subscription service service,V0154
TXN-016178,2023-08-25,336.27,Legal,EU-North,check,completed,renewal travel travel service license meal,V0289
TXN-024448,2023-12-22,966.42,Legal,EU-South,crypto,completed,purchase service meal meal purchase,V0413
TXN-037772,2024-07-04,1037.68,Food & Bev,APAC,credit_card,completed,license subscription license meal renewal,V0488
TXN-049597,2024-12-26,33.88,Food & Bev,US-East,credit_card,completed,equipment travel,V0038
TXN-038693,2024-07-17,2492.42,Marketing,LATAM,ach,completed,purchase service meal purchase equipment,V0438
TXN-010553,2023-06-05,223.17,Legal,EU-South,check,completed,service license,V0141
TXN-044758,2024-10-15,49.09,Marketing,APAC,credit_card,completed,license travel license,V0234
TXN-032668,2024-04-20,1833.64,Operations,APAC,credit_card,completed,license service,V0094
TXN-038489,2024-07-15,276.88,Travel,EU-South,crypto,completed,service purchase travel,V0243
TXN-042392,2024-09-11,9455.09,Technology,EU-North,wire,pending,meal travel service meal,V0432
TXN-035601,2024-06-02,424.91,Technology,US-East,ach,completed,subscription renewal subscription renewal subscription service,V0200
TXN-027193,2024-02-01,1044.32,Technology,LATAM,wire,completed,license equipment renewal travel meal meal,V0185
TXN-043017,2024-09-20,424.06,Legal,US-West,check,completed,travel service subscription meal,V0198
TXN-004457,2023-03-06,414.85,Payroll,LATAM,check,completed,equipment equipment service equipment equipment,V0409
TXN-028563,2024-02-21,104.7,Marketing,EU-South,check,completed,service subscription purchase service subscription subscription,V0300
TXN-046842,2024-11-15,343.37,Training,EU-North,credit_card,completed,purchase purchase travel license,V0345
TXN-012662,2023-07-05,223.4,Marketing,LATAM,credit_card,completed,equipment license travel travel,V0194
TXN-012694,2023-07-05,441.69,Payroll,LATAM,check,completed,renewal license,V0349
TXN-006138,2023-04-01,66.69,Payroll,US-West,credit_card,completed,license meal service service meal,V0020
TXN-019084,2023-10-05,690.5,Training,EU-South,crypto,completed,subscription subscription,V0283
TXN-016792,2023-09-02,456.16,Food & Bev,US-West,wire,completed,license meal renewal equipment renewal subscription,V0342
TXN-044866,2024-10-17,2948.96,Payroll,EU-North,crypto,completed,meal subscription travel service,V0179
TXN-013108,2023-07-11,688.85,Technology,EU-South,check,completed,purchase service equipment meal travel travel,V0236
TXN-046373,2024-11-08,126.85,Operations,US-West,wire,completed,travel purchase,V0443
TXN-041374,2024-08-27,923.36,Legal,US-West,crypto,completed,travel equipment meal license purchase,V0085
TXN-018167,2023-09-22,417.6,Legal,EU-South,ach,completed,renewal license,V0379
TXN-045092,2024-10-20,1046.51,Marketing,EU-South,ach,pending,travel equipment renewal subscription travel renewal,V0358
TXN-020012,2023-10-19,386.91,Food & Bev,LATAM,credit_card,completed,renewal meal travel subscription,V0250
TXN-037282,2024-06-26,125.45,Marketing,EU-South,check,pending,meal equipment service renewal subscription,V0130
TXN-033230,2024-04-29,308.72,Operations,US-West,ach,refunded,service renewal subscription renewal meal,V0006
TXN-046408,2024-11-09,341.65,Legal,US-East,credit_card,refunded,,V0105
TXN-018326,2023-09-24,314.39,Operations,EU-North,credit_card,completed,equipment equipment license license equipment meal,V0362
TXN-008213,2023-05-01,151.17,Food & Bev,EU-North,crypto,pending,equipment service meal renewal,V0096
TXN-038622,2024-07-16,544.9,Technology,US-East,crypto,completed,subscription travel,V0099
TXN-048692,2024-12-13,295.64,Training,US-West,crypto,completed,meal purchase travel,V0256
TXN-028429,2024-02-19,441.47,Operations,LATAM,check,completed,purchase purchase purchase,V0138
TXN-009294,2023-05-17,977.58,Travel,EU-South,wire,completed,license service renewal subscription license purchase,V0091
TXN-047358,2024-11-22,263.39,Technology,EU-North,check,completed,equipment license travel subscription,V0070
TXN-006560,2023-04-07,378.09,Training,EU-North,ach,completed,meal travel meal,V0077
TXN-010920,2023-06-10,227.77,Payroll,LATAM,ach,pending,meal travel equipment,V0479
TXN-030389,2024-03-19,-555.21,Marketing,US-West,credit_card,completed,equipment renewal purchase meal,V0022
TXN-044994,2024-10-19,248.22,Payroll,US-East,wire,completed,license meal,V0395
TXN-012914,2023-07-08,2102.9,Training,EU-North,crypto,completed,meal travel license renewal renewal,V0278
TXN-019360,2023-10-10,174.86,Training,EU-North,wire,pending,license equipment purchase meal purchase license,V0272
TXN-035806,2024-06-05,249.93,Travel,EU-South,wire,completed,renewal travel license,V0005
TXN-008266,2023-05-02,257.88,Payroll,APAC,ach,completed,equipment meal purchase renewal,V0173
TXN-047483,2024-11-24,137.96,Training,LATAM,check,completed,renewal meal purchase equipment,V0261
TXN-016724,2023-09-02,323.47,Operations,LATAM,wire,pending,service renewal license,V0476
TXN-024633,2023-12-25,18.96,Operations,LATAM,credit_card,completed,purchase service purchase equipment,V0304
TXN-004591,2023-03-08,427.37,Operations,US-West,crypto,completed,license license travel license license,V0268
TXN-005382,2023-03-20,85.14,Travel,EU-North,wire,completed,meal travel subscription license purchase,V0055
TXN-014356,2023-07-29,485.65,Food & Bev,EU-North,crypto,completed,meal meal license meal travel,V0310
TXN-014435,2023-07-30,97.86,Legal,APAC,ach,pending,equipment license meal,V0480
TXN-017382,2023-09-11,676.67,Training,US-West,check,completed,travel travel service renewal renewal,V0410
TXN-023426,2023-12-07,521.31,Marketing,LATAM,check,pending,subscription travel meal service license,V0065
TXN-025589,2024-01-08,176.33,Marketing,EU-North,wire,completed,license equipment subscription renewal equipment,V0188
TXN-030123,2024-03-15,1146.21,Operations,LATAM,ach,completed,service meal license license,V0089
TXN-038484,2024-07-14,374.03,Legal,US-West,wire,completed,meal renewal travel travel service subscription,V0044
TXN-044779,2024-10-16,154.53,Training,LATAM,credit_card,completed,travel travel service,V0246
TXN-008585,2023-05-06,214.27,Travel,EU-South,crypto,completed,renewal license purchase,V0184
TXN-007956,2023-04-28,254.6,Food & Bev,LATAM,credit_card,completed,service travel subscription,V0021
TXN-037104,2024-06-24,4700.84,Payroll,LATAM,crypto,completed,equipment travel equipment meal license renewal,V0273
TXN-045338,2024-10-24,73992.62,Travel,APAC,ach,completed,license subscription travel service,V0478
TXN-032811,2024-04-23,724.39,Food & Bev,EU-North,ach,completed,,V0285
TXN-031870,2024-04-09,876.2,Legal,LATAM,ach,pending,travel service travel equipment,V0227
TXN-019406,2023-10-10,825.78,Travel,EU-South,crypto,completed,equipment equipment subscription travel purchase,V0426
TXN-027025,2024-01-29,51.77,Marketing,US-East,credit_card,pending,travel equipment purchase,V0195
TXN-037957,2024-07-06,130.0,Marketing,US-West,wire,completed,travel service,V0190
TXN-008267,2023-05-02,-1246.76,Travel,APAC,credit_card,pending,subscription equipment meal service,V0046
TXN-039588,2024-08-01,360.82,Marketing,US-East,ach,completed,meal service license service renewal license,V0160
TXN-039659,2024-08-02,711.08,Food & Bev,APAC,ach,completed,renewal license travel,V0261
TXN-049177,2024-12-19,1828.59,Payroll,EU-South,credit_card,pending,travel license,V0201
TXN-001658,2023-01-25,244.64,Marketing,EU-North,crypto,completed,meal purchase subscription subscription,V0436
TXN-043261,2024-09-24,8115.15,Operations,APAC,credit_card,pending,service meal service service service renewal,V0059
TXN-006735,2023-04-10,536.41,Legal,EU-North,wire,completed,travel subscription,V0183
TXN-034672,2024-05-19,574.94,Legal,APAC,check,completed,equipment travel travel purchase renewal renewal,V0333
TXN-046963,2024-11-17,160.56,Marketing,LATAM,ach,completed,meal renewal,V0352
TXN-035952,2024-06-07,267.23,Marketing,EU-South,credit_card,pending,license service,V0402
TXN-036739,2024-06-18,90.05,Legal,EU-North,ach,completed,equipment equipment equipment,V0308
TXN-002544,2023-02-07,85.42,Legal,EU-North,credit_card,completed,purchase renewal license,V0231
TXN-037736,2024-07-03,126.64,Operations,US-East,ach,completed,license renewal equipment,V0267
TXN-021918,2023-11-16,440.24,Payroll,US-East,check,completed,travel license,V0155
TXN-030559,2024-03-21,2273.43,Technology,EU-South,credit_card,completed,subscription service renewal travel travel,V0476
TXN-028322,2024-02-17,154.81,Travel,US-East,ach,completed,purchase purchase purchase renewal renewal purchase,V0336
TXN-040523,2024-08-15,75.78,Training,APAC,wire,refunded,license service subscription meal travel renewal,V0234
TXN-002647,2023-02-08,330.63,Travel,LATAM,wire,completed,license subscription purchase purchase equipment,V0440
TXN-013348,2023-07-15,926.3,Travel,US-West,credit_card,completed,service equipment,V0287
TXN-012508,2023-07-02,83.06,Training,APAC,credit_card,completed,purchase meal,V0332
TXN-035937,2024-06-07,598.58,Marketing,EU-South,wire,completed,,V0294
TXN-015681,2023-08-18,570.02,Food & Bev,LATAM,wire,completed,purchase service equipment subscription renewal,V0172
TXN-010387,2023-06-02,1103.06,Food & Bev,EU-North,check,completed,purchase subscription travel license travel license,V0324
TXN-022014,2023-11-17,890.26,Operations,LATAM,wire,completed,renewal renewal meal purchase travel service,V0445
TXN-009057,2023-05-14,537.43,Legal,EU-North,crypto,completed,purchase travel license,V0202
TXN-029509,2024-03-06,37.84,Operations,APAC,wire,completed,meal equipment renewal service meal,V0256
TXN-008477,2023-05-05,482.92,Payroll,US-East,crypto,completed,equipment purchase service travel travel,V0258
TXN-009047,2023-05-13,1145.31,Training,EU-South,check,pending,license meal purchase,V0451
TXN-033484,2024-05-03,266.91,Marketing,EU-South,crypto,completed,renewal equipment,V0092
TXN-031364,2024-04-02,3995.09,Marketing,US-East,check,completed,equipment purchase,V0012
TXN-048963,2024-12-16,463.87,Travel,US-East,crypto,completed,meal meal renewal equipment renewal,V0368
TXN-049928,2024-12-31,371.54,Marketing,LATAM,ach,completed,meal purchase service meal subscription service,V0371
TXN-010681,2023-06-07,578.63,Travel,APAC,crypto,completed,purchase subscription purchase meal renewal equipment,V0035
TXN-035118,2024-05-26,1769.08,Travel,EU-North,crypto,completed,renewal service,V0226
TXN-010237,2023-05-31,451.02,Operations,EU-South,wire,completed,service equipment purchase subscription,V0267
TXN-026556,2024-01-22,922.13,Marketing,EU-North,credit_card,completed,purchase license renewal,V0383
TXN-009673,2023-05-23,131.47,Operations,EU-North,wire,completed,service equipment subscription purchase meal,V0154
TXN-009810,2023-05-25,-3220.19,Food & Bev,LATAM,ach,completed,license meal travel purchase equipment,V0466
TXN-022083,2023-11-18,520.21,Technology,LATAM,wire,completed,renewal travel renewal meal purchase renewal,V0353
TXN-023379,2023-12-07,1320.33,Technology,EU-South,credit_card,completed,,V0214
TXN-033257,2024-04-29,140.82,Legal,EU-South,ach,completed,service service equipment license,V0261
TXN-042269,2024-09-09,1348.58,Operations,US-East,crypto,completed,travel subscription license purchase subscription,V0438
TXN-049296,2024-12-21,977.46,Food & Bev,LATAM,crypto,completed,meal purchase equipment equipment service,V0337
TXN-021781,2023-11-14,2513.11,Food & Bev,US-West,crypto,completed,renewal travel subscription meal,V0189
TXN-029427,2024-03-05,166.5,Marketing,APAC,credit_card,completed,equipment purchase purchase renewal,V0353
TXN-004494,2023-03-07,230.72,Operations,APAC,credit_card,completed,meal service travel,V0007
TXN-001303,2023-01-20,680.4,Operations,EU-South,ach,completed,service subscription,V0154
TXN-016836,2023-09-03,4374.1,Training,LATAM,wire,completed,meal travel license meal,V0267
TXN-017124,2023-09-07,78.29,Operations,APAC,wire,completed,subscription subscription license,V0315
TXN-017905,2023-09-18,207.7,Legal,LATAM,wire,completed,travel meal,V0268
TXN-033304,2024-04-30,124.59,Technology,EU-North,wire,pending,meal travel service,V0436
TXN-034787,2024-05-21,122.06,Marketing,US-West,check,completed,equipment renewal meal,V0152
TXN-040355,2024-08-12,1133.46,Technology,US-West,credit_card,completed,meal subscription purchase,V0004
TXN-044961,2024-10-18,47.53,Food & Bev,EU-South,credit_card,completed,purchase license service subscription,V0088
TXN-043808,2024-10-01,1169.97,Operations,US-East,wire,completed,purchase renewal subscription,V0142
TXN-004284,2023-03-04,798.75,Food & Bev,US-West,ach,completed,service license renewal service subscription equipment,V0419
TXN-015240,2023-08-11,2284.48,Travel,US-East,wire,completed,subscription meal license meal meal,V0366
TXN-014302,2023-07-28,202.8,Legal,EU-North,credit_card,completed,subscription travel,V0488
TXN-004957,2023-03-14,981.02,Food & Bev,US-East,check,pending,subscription meal meal equipment purchase,V0419
TXN-008111,2023-04-30,2289.77,Marketing,EU-North,wire,completed,renewal purchase,V0246
TXN-019072,2023-10-05,87.44,Technology,US-East,credit_card,completed,license purchase,V0286
TXN-040172,2024-08-10,2451.91,Technology,US-West,credit_card,completed,renewal subscription meal purchase service subscription,V0131
TXN-040999,2024-08-22,304.31,Payroll,EU-South,wire,completed,license travel equipment purchase purchase travel,V0078
TXN-022626,2023-11-26,149.12,Food & Bev,US-East,ach,pending,travel subscription purchase renewal,V0159
TXN-028676,2024-02-22,56.57,Marketing,US-East,crypto,refunded,renewal license renewal renewal subscription,V0305
